wid	txtid	inv_nr	cth_number	lnr	trans	text	text_tags	text_clean	subscr	matlect	num	sign	corr	deleted	added	ras	rasx	gap	note	link	mrp0sel	combined
56	KUB 54.64		821	Vs. 14′	A-NA LÚ		<aGr>A-NA</aGr> <sGr>LÚ</sGr><d>MEŠ</d>	#A-NA# LÚ~MEŠ~													1b 	{'lg': 'Hit', 'mrp1': 'LÚ=a-@Mann@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1@', 'mrp2': 'LÚ=a-@Ziti@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@38.1@m'}
57	KUB 54.64		821	Vs. 14′	ziḫaluk		"<laes_in/><d>URU</d>zi-ḫa-lu<corr c=""!""/>-uk<laes_fin/><note n=""1"" c=""Text: RU.""/>"	⸢~URU~zi-ḫa-lu-uk⸣					"lu<corr c=""!""/>"						"<note n=""1"" c=""Text: RU.""/>"		1c 	{'lg': 'Hit', 'mrp1': 'ziḫaluk=@Za/iḫaluk(k)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.1@URU', 'mrp2': 'ziḫaluk=a-@Za/iḫaluk(k)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.2@URU'}
58	KUB 54.64		821	Vs. 15′	wakeššar		<d>NINDA</d>wa-g<del_fin/>e-eš-šar	~NINDA~wa-g]e-eš-šar													1b 	{'lg': 'Hit', 'mrp1': 'wag=eššar@(Gebäckbezeichnung)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@14.3@(NINDA)'}
59	KUB 54.64		821	Vs. 15′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
60	KUB 54.64		821	Vs. 15′	NINDA		<sGr>NINDA</sGr>	NINDA													1b 	{'lg': 'Hit', 'mrp1': 'NINDA=@Brot@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@'}
61	KUB 54.64		821	Vs. 15′	marnuan	mar-nu-wa-an	mar-nu-wa-an	mar-nu-wa-an													1b 	{'lg': 'Hit', 'mrp1': 'marnu=a-@(Biersorte)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → GEN.PL} { d → STF}@1.2@', 'mrp2': 'mar=nu-@verschwinden lassen@{ a → PTCP.NOM.SG.N} { b → PTCP.ACC.SG.N} { c → PTCP.INDCL}@I.13@'}
62	KUB 54.64		821	Vs. 15′	AGRIG		<d>LÚ</d><sGr>AGRIG</sGr>	~LÚ~AGRIG													1a 1g 	{'lg': 'Hit', 'mrp1': 'AGRIG=a-@Verwalter@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@LÚ'}
63	KUB 54.64		821	Vs. 15′	pai	pa-a-i	pa-a-i	pa-a-i													1a 	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.2@', 'mrp2': 'pai@gänzlich@@D/L.SG(ABBR)@'}
64	KUB 54.64		821	Vs. 16′			"<space c=""13""/>"	*************														{'lg': 'Hit'}
65	KUB 54.64		821	Vs. 16′	~i		<del_fin/>-<laes_in/>i<laes_fin/>	]-⸢i⸣													DEL	{'lg': 'Hit'}
66	KUB 54.64		821	Vs. 17′			"<space c=""5""/>"	*****														{'lg': 'Hit'}
67	KUB 54.64		821	Vs. 17′	irḫaizi	ir-ḫ	ir-ḫ<del_fin/>a-a-ez-zi	ir-ḫ]a-a-ez-zi													1	{'lg': 'Hit', 'mrp1': 'irḫ=ā(e)-@die Runde machen@3SG.PRS@I.9@'}
68	KUB 54.64		821	Vs. 17′	A-NA GAL		<aGr>A-NA</aGr> <sGr>GAL</sGr>	#A-NA# GAL													2a 	{'lg': 'Hit', 'mrp1': 'GAL=@Großer@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@29.1.1@(LÚ)', 'mrp2': 'GAL=(r)i-@Becher@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.2.1.2@(DUG/GIŠ/URUDU)', 'mrp3': 'GAL=li-@groß@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.2.3@'}
69	KUB 54.64		821	Vs. 17′	šer	še-er	še-er	še-er													3	{'lg': 'Hit', 'mrp1': 'šer@oben@@ADV@', 'mrp2': 'šer@oben-@@PREV@', 'mrp3': 'šer@auf@@POSP@', 'mrp4': 'šer=a-@Šer(r)i@{ a → DN.STF} { b → DN.HURR.ABS} { c → DN.NOM.SG(UNM)} { d → DN.ACC.SG(UNM)} { e → DN.GEN.SG(UNM)} { f → DN.D/L.SG(UNM)} { g → DN.ABL(UNM)} { h → DN.INS(UNM)} { i → DN.VOC.SG(UNM)}@35.1.1@(D/GU₄/D.GU₄)', 'mrp5': 'šer=a-@Še/ira@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.2@(ḪUR.SAG)'}
70	KUB 54.64		821	Vs. 17′	UL		<aGr>UL</aGr>	#UL#													1	{'lg': 'Hit', 'mrp1': 'UL@nicht@NEG@@'}
71	KUB 54.64		821	Vs. 17′	appanzi	ap-pa-an-zi	ap-pa-an-zi	ap-pa-an-zi													4	{'lg': 'Hit', 'mrp1': 'app=a-@fertig sein@3PL.PRS@II.7.1@', 'mrp2': 'appanziy=a-@(dekoratives Element aus Gold oder Silber)@D/L.SG@1.4@', 'mrp3': 'app=ant-@Gefangener@NOM.SG.C@13.1@LÚ', 'mrp4': 'ēp(p)-/ap(p)-@fassen@3PL.PRS@I.2.1@'}
72	KUB 54.64		821	Vs. 18′			"<space c=""10""/>"	**********														{'lg': 'Hit'}
73	KUB 54.64		821	Vs. 18′			<del_fin/>	]														{'lg': 'Hit'}
74	KUB 54.64		821	Vs. 18′	mân	ma-a-an	ma-a-an	ma-a-an													2	{'lg': 'Hit', 'mrp1': 'mân@wie@@POSP@', 'mrp2': 'mân@wenn@@CNJ@', 'mrp3': 'mân@wie@@CNJ@'}
75	KUB 54.64		821	Vs. 18′	appaima	a-ap-pa-i-ma	a-ap-pa-i-ma	a-ap-pa-i-ma													1	{'lg': 'Hit', 'mrp1': 'app=a-@fertig sein@3SG.PRS@II.7.1 += ma@CNJctr@@'}
76	KUB 54.64		821	Vs. 18′	nuššan	nu-uš-ša-an	nu-uš-ša-an	nu-uš-ša-an													1	{'lg': 'Hit', 'mrp1': 'nu=ššan@@CONNn=OBPs@@', 'mrp2': 'nu=uš=ššan@@CONNn=PPRO.3PL.C.ACC=OBPs@@'}
77	KUB 54.64		821	Vs. 18′	BANŠUR		<d>GIŠ</d><sGr>BANŠUR</sGr><d>MEŠ</d>	~GIŠ~BANŠUR~MEŠ~													1pl 	{'lg': 'Hit', 'mrp1': 'BANŠUR=u-@Tisch@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.3.1.1@(GIŠ)', 'mrp2': 'BANŠUR=u-@Tisch@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.3.1.1@NA₄.GIŠ', 'mrp3': 'BANŠUR=@Tisch@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(GIŠ)', 'mrp4': 'BANŠUR=@Tisch@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@NA₄.GIŠ', 'mrp5': 'BANŠUR=@Tisch@{ a → HURR.ABS.SG} { b → STF}@30.10.4.2@(GIŠ)'}
78	KUB 54.64		821	Vs. 19′			"<space c=""10""/>"	**********														{'lg': 'Hit'}
79	KUB 54.64		821	Vs. 19′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
80	KUB 54.64		821	Vs. 19′	kuit	ku-it	ku-it	ku-it													1b 	{'lg': 'Hit', 'mrp1': 'kui-@welcher@{ a → REL.NOM.SG.N} { b → REL.ACC.SG.N}@22@', 'mrp2': 'kui-@wer?@{ a → INT.NOM.SG.N} { b → INT.ACC.SG.N}@23@', 'mrp3': 'kuit@weil@@CNJ@'}
81	KUB 54.64		821	Vs. 19′	imma	im-ma	im-ma	im-ma													1	{'lg': 'Hit', 'mrp1': 'imma@gerade@@ADV@'}
82	KUB 54.64		821	Vs. 19′	kuit	ku-it	ku-it	ku-it													1b 	{'lg': 'Hit', 'mrp1': 'kui-@welcher@{ a → REL.NOM.SG.N} { b → REL.ACC.SG.N}@22@', 'mrp2': 'kui-@wer?@{ a → INT.NOM.SG.N} { b → INT.ACC.SG.N}@23@', 'mrp3': 'kuit@weil@@CNJ@'}
83	KUB 54.64		821	Vs. 19′	SANGA		<d>LÚ</d><sGr>SANGA</sGr>	~LÚ~SANGA													1a 	{'lg': 'Hit', 'mrp1': 'SANGA=@Priester@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(LÚ)', 'mrp2': 'SANGA=@Priester@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.2.1.1@(LÚ)', 'mrp3': 'SANGA=n-@Priester@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1.1@(LÚ)'}
84	KUB 54.64		821	Vs. 19′	zaḫaluk		<d>URU</d>za-ḫa-lu-uk	~URU~za-ḫa-lu-uk													1c 	{'lg': 'Hit', 'mrp1': 'zaḫaluk=@Za/iḫaluk(k)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.1@URU', 'mrp2': 'zaḫaluk=a-@Za/iḫaluk(k)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.2@URU'}
85	KUB 54.64		821	Vs. 19′	tai	da-a-	da-a-<laes_in/>i<laes_fin/>	da-a-⸢i⸣													1 3a 	{'lg': 'Hit', 'mrp1': 'dā-/d-@nehmen@3SG.PRS@II.2@', 'mrp2': 't=aye/a-@stehlen@2SG.IMP@I.7.5@', 'mrp3': 'dai-/te-/ti(ya)-@setzen@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.1@'}
86	KUB 54.64		821	Vs. 20′			"<space c=""8""/>"	********														{'lg': 'Hit'}
87	KUB 54.64		821	Vs. 20′	LÚ		<sGr>L<del_fin/>Ú</sGr><d>MEŠ</d>	L]Ú~MEŠ~													1c 	{'lg': 'Hit', 'mrp1': 'LÚ=a-@Mann@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@', 'mrp2': 'LÚ=a-@Ziti@{ a → PNm.NOM.SG(UNM)} { b → PNm.ACC.SG(UNM)} { c → PNm.GEN.SG(UNM)} { d → PNm.D/L.SG(UNM)} { e → PNm.ABL(UNM)} { f → PNm.INS(UNM)} { g → PNm.VOC.SG(UNM)}@38.1@m'}
88	KUB 54.64		821	Vs. 20′	nerik		<d>URU</d>ne-ri-ik	~URU~ne-ri-ik													1e 	{'lg': 'Hit', 'mrp1': 'nerik=@Nerik@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.1@URU'}
89	KUB 54.64		821	Vs. 20′	paluiškanzi	pal-ú-i-eš-kán-zi	pal-ú-i-eš-kán-zi	pal-ú-i-eš-kán-zi													1	{'lg': 'Hit', 'mrp1': 'palw=išk-@anstimmen@3PL.PRS.IMPF@I.8@'}
90	KUB 54.64		821	Vs. 21′			"<space c=""8""/>"	********														{'lg': 'Hit'}
91	KUB 54.64		821	Vs. 21′			"<d>Ḫ<del_fin/>I</d><corr c=""?""/><d>.A</d>"	~Ḫ]I~~.A~					"Ḫ]I}<corr c=""?""/>"									{'lg': 'Hit'}
92	KUB 54.64		821	Vs. 21′	araš		<d>LÚ.MEŠ</d>a-ra-aš	~LÚ.MEŠ~a-ra-aš													1a 	{'lg': 'Hit', 'mrp1': 'ar=a-@Freund/Freundin@{ a → NOM.PL.C(!)} { b → GEN.SG} { c → VOC.SG} { d → GEN.PL} { e → D/L.PL}@1.1@(LÚ/MUNUS)'}
93	KUB 54.64		821	Vs. 21′	ari		<d>LÚ.MEŠ</d>a-ri	~LÚ.MEŠ~a-ri													1	{'lg': 'Hit', 'mrp1': 'ar=a-@Freund/Freundin@D/L.PL(!)@1.1@(LÚ/MUNUS)'}
94	KUB 54.64		821	Vs. 21′	ḫalputiel		<d>GIŠ</d>ḫal-pu-ti-el	~GIŠ~ḫal-pu-ti-el													1a 	{'lg': 'Hit', 'mrp1': 'ḫalput=il-@(Altar)@{ a → NOM.SG.C} { b → STF}@8.2.1@D/GIŠ'}
95	KUB 54.64		821	Vs. 21′	ḫalzianzi	ḫal-zi-	ḫal-zi-<laes_in/>ia-an-zi<laes_fin/>	ḫal-zi-⸢ia-an-zi⸣													1	{'lg': 'Hit', 'mrp1': 'ḫalz=ai-@rufen@3PL.PRS@II.6@', 'mrp2': 'ḫalz=iya-@rufen@3PL.PRS@I.7@'}
96	KUB 54.64		821	Vs. 22′	DUMU.É.GAL		<sGr>DUMU.É.G<del_fin/>AL</sGr>	DUMU.É.G]AL													1a 	{'lg': 'Hit', 'mrp1': 'DUMU.É.GAL=i-@Palastbediensteter@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.2.1.1@'}
97	KUB 54.64		821	Vs. 22′	Ù		<aGr>Ù</aGr>	#Ù#													1	{'lg': 'Hit', 'mrp1': 'U@und@CNJadd@@', 'mrp2': 'Ù=@Schlaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@', 'mrp3': 'Ù=@schlafen@@@'}
98	KUB 54.64		821	Vs. 22′	SANGA		<d>LÚ</d><sGr>SANGA</sGr>	~LÚ~SANGA													1a 	{'lg': 'Hit', 'mrp1': 'SANGA=@Priester@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(LÚ)', 'mrp2': 'SANGA=@Priester@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.2.1.1@(LÚ)', 'mrp3': 'SANGA=n-@Priester@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1.1@(LÚ)'}
99	KUB 54.64		821	Vs. 22′	10		<d>D</d><sGr>10</sGr>	~D~10													1c 	{'lg': 'Hit', 'mrp1': '10=@Wettergott@{ a → DN.HURR.ABS} { b → DN.NOM.SG(UNM)} { c → DN.ACC.SG(UNM)} { d → DN.GEN.SG(UNM)} { e → DN.D/L.SG(UNM)} { f → DN.ABL(UNM)} { g → DN.INS(UNM)} { h → DN.VOC.SG(UNM)}@35.10.1@D', 'mrp2': '10=@Tarḫuntašša@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.1@URU.D'}
100	KUB 54.64		821	Vs. 22′	akuanzi	a-ku-wa-an-zi	a-ku-wa-an-zi	a-ku-wa-an-zi													1	{'lg': 'Hit', 'mrp1': 'eku-/aku-@trinken@3PL.PRS@I.2.2@'}
101	KUB 54.64		821	Vs. 23′			"<space c=""9""/>"	*********														{'lg': 'Hit'}
102	KUB 54.64		821	Vs. 23′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
103	KUB 54.64		821	Vs. 23′	akuanzi	a-ku-an-zi	a-ku-an-zi	a-ku-an-zi													1	{'lg': 'Hit', 'mrp1': 'eku-/aku-@trinken@3PL.PRS@I.2.2@'}
104	KUB 54.64		821	Vs. 23′	parama	pa-ra-a-ma	pa-ra-a-ma	pa-ra-a-ma													1	{'lg': 'Hit', 'mrp1': 'parā@außerdem@@ADV += ma@CNJctr@@', 'mrp2': 'parā@aus-@@PREV += ma@CNJctr@@', 'mrp3': 'parā@heraus aus@@POSP += ma@CNJctr@@', 'mrp4': 'par=a-@Luft@{ a → VOC.SG} { b → ALL} { c → STF}@1.1 += ma@CNJctr@@'}
105	KUB 54.64		821	Vs. 23′	tuḫkukur	túḫ-ku-ku	"túḫ-ku-ku<corr c=""!""/>-ur<note n=""2"" c=""Vgl. <SP_f_AO_3a_-LIT>Haas V. 1970a</SP_f_AO_3a_-LIT>: 304f. und <SP_f_AO_3a_-LIT>Tischler J. 1991-1994a</SP_f_AO_3a_-LIT>: 411.""/>"	túḫ-ku-ku-ur					"ku<corr c=""!""/>"						"<note n=""2"" c=""Vgl. <SP_f_AO_3a_-LIT>Haas V. 1970a</SP_f_AO_3a_-LIT>: 304f. und <SP_f_AO_3a_-LIT>Tischler J. 1991-1994a</SP_f_AO_3a_-LIT>: 411.""/>"		1a 	{'lg': 'Hit', 'mrp1': 'tuḫkuku=r@(Funktionär)@{ a → NOM.PL.C(!)} { b → STF}@10.1.1@'}
106	KUB 54.64		821	Vs. 23′	aranzi	a-ra-an-zi	a-ra-an-zi	a-ra-an-zi													1	{'lg': 'Hit', 'mrp1': 'ar-/er-@ankommen@3PL.PRS@II.1.1@', 'mrp2': 'ar=ae-@erheben@3PL.PRS@I.9@', 'mrp3': 'ar=a-@waschen@3PL.PRS@II.1.3@'}
107	KUB 54.64		821	Vs. 24′			"<space c=""6""/>"	******														{'lg': 'Hit'}
108	KUB 54.64		821	Vs. 24′	~aḫnu	-a	"-a<del_fin/>ḫ<corr c=""?""/>-nu"	-a]ḫ-nu					"a]ḫ<corr c=""?""/>"								DEL	{'lg': 'Hit'}
109	KUB 54.64		821	Vs. 24′	NINDA.GUR₄.RA		<sGr>NINDA.GUR₄.RA</sGr>	NINDA.GUR₄.RA													2b 	{'lg': 'Hit', 'mrp1': 'NINDA.GUR₄.RA=i-@Brotopferer@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.2@LÚ', 'mrp2': 'NINDA.GUR₄.RA=i-@Brotlaib@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.2.1.1@'}
110	KUB 54.64		821	Vs. 24′	Ù		<aGr>Ù</aGr>	#Ù#													1	{'lg': 'Hit', 'mrp1': 'U@und@CNJadd@@', 'mrp2': 'Ù=@Schlaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@', 'mrp3': 'Ù=@schlafen@@@'}
111	KUB 54.64		821	Vs. 24′	ḪAB.ḪAB		<d>DUG</d><sGr>ḪAB.ḪAB</sGr>	~DUG~ḪAB.ḪAB													1b 	{'lg': 'Hit', 'mrp1': 'ḪAB.ḪAB=@Kanne@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@DUG'}
112	KUB 54.64		821	Vs. 24′	GEŠTIN		<sGr>GEŠTIN</sGr>	GEŠTIN													2e 	{'lg': 'Hit', 'mrp1': 'GEŠTIN=@Weinfunktionär@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)', 'mrp2': 'GEŠTIN=a-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(GIŠ)', 'mrp3': 'GEŠTIN=na-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1.1@'}
113	KUB 54.64		821	Vs. 24′	menaḫḫanta	me-na-aḫ-ḫa-an-da	me-na-aḫ-ḫa-an-da	me-na-aḫ-ḫa-an-da													1 3 2 	{'lg': 'Hit', 'mrp1': 'menaḫḫanda@gegenüber@@ADV@', 'mrp2': 'menaḫḫanda@gegenüber@@POSP@', 'mrp3': 'menaḫḫanda@entgegen-@@PREV@'}
114	KUB 54.64		821	Vs. 25′			"<space c=""5""/>"	*****														{'lg': 'Hit'}
