wid	txtid	inv_nr	cth_number	lnr	trans	text	text_tags	text_clean	subscr	matlect	num	sign	corr	deleted	added	ras	rasx	gap	note	link	mrp0sel	combined
92	KBo 22.218		523	Rs. r. Kol. 11′			<del_in/>	[														{'lg': 'Hit'}
93	KBo 22.218		523	Rs. r. Kol. 11′			"<space c=""47""/>"	***********************************************														{'lg': 'Hit'}
94	KBo 22.218		523	Rs. r. Kol. 11′			<del_fin/>x<del_in/>	]x[													DEL	{'lg': 'Hit'}
95	KBo 22.218		523	Rs. r. Kol. 11′			"<space c=""14""/>"	**************														{'lg': 'Hit'}
96	KBo 22.218		523	Rs. r. Kol. 11′			<del_fin/>x-<laes_in/>ia<laes_fin/><del_in/>	]x-⸢ia⸣[													DEL	{'lg': 'Hit'}
97	KBo 22.218		523	Rs. r. Kol. 12′			<del_in/>	[														{'lg': 'Hit'}
98	KBo 22.218		523	Rs. r. Kol. 12′			"<space c=""47""/>"	***********************************************														{'lg': 'Hit'}
99	KBo 22.218		523	Rs. r. Kol. 12′			<del_fin/>x<del_in/>	]x[													DEL	{'lg': 'Hit'}
0	KBo 25.140		523	lk. Kol. 1′			"<space c=""63""/>"	***************************************************************														{'lg': 'Hit'}
1	KBo 25.140		523	lk. Kol. 1′			<del_fin/>x-an	]x-an													DEL	{'lg': 'Hit'}
2	KBo 25.140		523	lk. Kol. 2′			"<space c=""54""/>"	******************************************************														{'lg': 'Hit'}
3	KBo 25.140		523	lk. Kol. 2′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
4	KBo 25.140		523	lk. Kol. 2′	GEŠTIN		"<sGr><laes_in/>GEŠTIN</sGr><corr c=""?""/><sGr><laes_fin/></sGr>"	⸢GEŠTIN⸣					"⸢GEŠTIN<corr c=""?""/>"								2all 	{'lg': 'Hit', 'mrp1': 'GEŠTIN=@Weinfunktionär@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)', 'mrp2': 'GEŠTIN=a-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(GIŠ)'}
5	KBo 25.140		523	lk. Kol. 3′			"<space c=""50""/>"	**************************************************														{'lg': 'Hit'}
6	KBo 25.140		523	lk. Kol. 3′	~i		<del_fin/>-i	]-i													DEL	{'lg': 'Hit'}
7	KBo 25.140		523	lk. Kol. 4′			"<space c=""48""/>"	************************************************														{'lg': 'Hit'}
8	KBo 25.140		523	lk. Kol. 4′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
9	KBo 25.140		523	lk. Kol. 4′	ešanta	e-ša-an-da	e-ša-an-da	e-ša-an-da													1 2all 	{'lg': 'Hit', 'mrp1': 'eš-@sitzen@3PL.PRS.MP@III.1.3@', 'mrp2': 'eš-@sitzen@{ a → PTCP.NOM.PL.N} { b → PTCP.ACC.PL.N} { c → PTCP.STF}@I.1.1.1@', 'mrp3': 'eš-@sitzen@3PL.PRS.MP@III.1.3 += ma@CNJctr@@', 'mrp4': 'eš-@sitzen@{ a → PTCP.NOM.PL.N} { b → PTCP.ACC.PL.N} { c → PTCP.STF}@I.1.1.1 += ma@CNJctr@@'}
10	KBo 25.140		523	lk. Kol. 5′			"<space c=""36""/>"	************************************														{'lg': 'Hit'}
11	KBo 25.140		523	lk. Kol. 5′	šaramanni		<d>NINDA</d>ša<del_fin/>-ra-ma-an-ni	~NINDA~ša]-ra-ma-an-ni													1	{'lg': 'Hit', 'mrp1': 'šaramma-@Brotration(?)@D/L.SG@9.5.1@NINDA'}
12	KBo 25.140		523	lk. Kol. 6′			"<space c=""40""/>"	****************************************														{'lg': 'Hit'}
13	KBo 25.140		523	lk. Kol. 6′	walḫan	w	w<del_fin/>a-al-ḫa-an	w]a-al-ḫa-an													1all 	{'lg': 'Hit', 'mrp1': 'walḫ=@schlagen@{ a → PTCP.NOM.SG.N} { b → PTCP.ACC.SG.N} { c → PTCP.INDCL}@I.1.2@'}
14	KBo 25.140		523	lk. Kol. 7′			"<space c=""37""/>"	*************************************														{'lg': 'Hit'}
15	KBo 25.140		523	lk. Kol. 7′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
16	KBo 25.140		523	lk. Kol. 7′	tunik		<d>NINDA</d>tu-ni-ik	~NINDA~tu-ni-ik													1a 1b 	{'lg': 'Hit', 'mrp1': 'tunik=@(Brot)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF}@12.5@NINDA'}
17	KBo 25.140		523	lk. Kol. 7′	ŠU-ŠIiš		<aGr>ŠU-ŠI</aGr>-iš	#ŠU-ŠI#-iš													1	{'lg': 'Hit', 'mrp1': 'ŠŪŠI@sechzig@QUANcar.NOM.SG@@'}
18	KBo 25.140		523	lk. Kol. 8′			"<space c=""24""/>"	************************														{'lg': 'Hit'}
19	KBo 25.140		523	lk. Kol. 8′	piantalli		<d>NINDA</d>p<del_fin/>í-<laes_in/>an<laes_fin/>-ta-al-li	~NINDA~p]í-⸢an⸣-ta-al-li													1 2a 	{'lg': 'Hit', 'mrp1': 'piyantall=a-@(kleines Gebäck)@D/L.SG@1.1@NINDA', 'mrp2': 'piyantall=i-@(kleines Gebäck)@{ a → D/L.SG} { b → STF}@2.1.1@NINDA'}
20	KBo 25.140		523	lk. Kol. 8′	40-iš		<num/>40-iš	40-iš			<num/>40										1	{'lg': 'Hit', 'mrp1': '40-iš@40mal@@QUANmul@'}
21	KBo 25.140		523	lk. Kol. 9′			"<space c=""20""/>"	********************														{'lg': 'Hit'}
22	KBo 25.140		523	lk. Kol. 9′			<del_fin/>	]														{'lg': 'Hit'}
23	KBo 25.140		523	lk. Kol. 9′	1		"<laes_in/><num/>1<corr c=""?""/><laes_fin/>"	⸢1⸣			<num/>1		"1<corr c=""?""/>"								1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
24	KBo 25.140		523	lk. Kol. 9′	zipattanni	zi-pád-da-an-ni	zi-pád-da-an-ni	zi-pád-da-an-ni													1a 1b 	{'lg': 'Hit', 'mrp1': 'zipattann=i-@(kleines Hohlmaß)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → D/L.SG} { f → STF}@2.1.2@'}
25	KBo 25.140		523	lk. Kol. 9′	5-ŠU		<num/>5<aGr>-ŠU</aGr>	5-#ŠU#			<num/>5										1	{'lg': 'Hit', 'mrp1': '5-ŠU@fünfmal@@QUANmul@'}
26	KBo 25.140		523	lk. Kol. 9′	paizi	pa-iz-	pa-iz-<laes_in/>zi<laes_fin/>	pa-iz-⸢zi⸣													1	{'lg': 'Hit', 'mrp1': 'pai-/pā-@gehen@3SG.PRS@I.11@'}
27	KBo 25.140		523	lk. Kol. 10′			"<space c=""16""/>"	****************														{'lg': 'Hit'}
28	KBo 25.140		523	lk. Kol. 10′			<del_fin/>x-an-zi	]x-an-zi													DEL	{'lg': 'Hit'}
29	KBo 25.140		523	lk. Kol. 10′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
30	KBo 25.140		523	lk. Kol. 10′	ḪA.LA		<d>UZU</d><sGr>ḪA.<laes_in/>LA<laes_fin/></sGr>	~UZU~ḪA.⸢LA⸣													1a 1b 	{'lg': 'Hit', 'mrp1': 'ḪA.LA=@Fleischanteil@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@UZU'}
31	KBo 25.140		523	lk. Kol. 11′			"<space c=""16""/>"	****************														{'lg': 'Hit'}
32	KBo 25.140		523	lk. Kol. 11′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
33	KBo 25.140		523	lk. Kol. 11′	AGRIG		<d>LÚ</d><sGr>AGRIG</sGr>	~LÚ~AGRIG													1a 	{'lg': 'Hit', 'mrp1': 'AGRIG=a-@Verwalter@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@LÚ'}
34	KBo 25.140		523	lk. Kol. 11′	kaštama		<d>URU</d>ka-a-aš-ta-ma	~URU~ka-a-aš-ta-ma													1c 	{'lg': 'Hit', 'mrp1': 'kaštam=a-@Kaštam(m)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG}@39.2@URU', 'mrp2': 'kaštam=a-@Kaštam(m)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG}@39.2 += ma@CNJctr@@URU'}
35	KBo 25.140		523	lk. Kol. 11′	pai	pa-a-i	pa-a-i	pa-a-i													1a 	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.2@'}
36	KBo 25.140		523	lk. Kol. 12′			"<space c=""18""/>"	******************														{'lg': 'Hit'}
37	KBo 25.140		523	lk. Kol. 12′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
38	KBo 25.140		523	lk. Kol. 12′	GAL		<sGr>GAL</sGr>	GAL													1a 2b 3b	{'lg': 'Hit', 'mrp1': 'GAL=@Großer@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)', 'mrp2': 'GAL=(r)i-@Becher@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.2.1.2@(DUG/GIŠ/URUDU)', 'mrp3': 'GAL=li-@groß@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.2.3@'}
39	KBo 25.140		523	lk. Kol. 12′	pai	pa-a-i	pa-a-i	pa-a-i													1a 	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.2@'}
0	KUB 60.160		523	lk. Kol. 1′			<del_in/>	[														{'lg': 'Hit'}
1	KUB 60.160		523	lk. Kol. 1′			"<space c=""94""/>"	**********************************************************************************************														{'lg': 'Hit'}
2	KUB 60.160		523	lk. Kol. 1′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
3	KUB 60.160		523	lk. Kol. 2′			<del_in/>	[														{'lg': 'Hit'}
4	KUB 60.160		523	lk. Kol. 2′			"<space c=""93""/>"	*********************************************************************************************														{'lg': 'Hit'}
5	KUB 60.160		523	lk. Kol. 2′	~zi	-z	-z<del_fin/>i	-z]i													DEL	{'lg': 'Hit'}
6	KUB 60.160		523	lk. Kol. 3′			<del_in/>	[														{'lg': 'Hit'}
7	KUB 60.160		523	lk. Kol. 3′			"<space c=""92""/>"	********************************************************************************************														{'lg': 'Hit'}
8	KUB 60.160		523	lk. Kol. 3′	~at		<del_fin/>-at	]-at													DEL	{'lg': 'Hit'}
9	KUB 60.160		523	lk. Kol. 4′			<del_in/>	[														{'lg': 'Hit'}
10	KUB 60.160		523	lk. Kol. 4′			"<space c=""93""/>"	*********************************************************************************************														{'lg': 'Hit'}
11	KUB 60.160		523	lk. Kol. 4′	~zi	-z	-z<del_fin/>i	-z]i													DEL	{'lg': 'Hit'}
12	KUB 60.160		523	lk. Kol. 5′			<del_in/>	[														{'lg': 'Hit'}
13	KUB 60.160		523	lk. Kol. 5′			"<space c=""94""/>"	**********************************************************************************************														{'lg': 'Hit'}
14	KUB 60.160		523	lk. Kol. 5′	~zi		<del_fin/>-zi	]-zi													DEL	{'lg': 'Hit'}
15	KUB 60.160		523	lk. Kol. 6′			<del_in/>	[														{'lg': 'Hit'}
16	KUB 60.160		523	lk. Kol. 6′			"<space c=""93""/>"	*********************************************************************************************														{'lg': 'Hit'}
17	KUB 60.160		523	lk. Kol. 6′	~zi		<del_fin/>-zi	]-zi													DEL	{'lg': 'Hit'}
18	KUB 60.160		523	lk. Kol. 7′			<del_in/>	[														{'lg': 'Hit'}
19	KUB 60.160		523	lk. Kol. 7′			"<space c=""93""/>"	*********************************************************************************************														{'lg': 'Hit'}
20	KUB 60.160		523	lk. Kol. 7′	~zi	-z	-z<del_fin/>i	-z]i													DEL	{'lg': 'Hit'}
21	KUB 60.160		523	lk. Kol. 8′			<del_in/>	[														{'lg': 'Hit'}
22	KUB 60.160		523	lk. Kol. 8′			"<space c=""93""/>"	*********************************************************************************************														{'lg': 'Hit'}
23	KUB 60.160		523	lk. Kol. 8′	~ka	-k	-k<del_fin/>a	-k]a													DEL	{'lg': 'Hit'}
24	KUB 60.160		523	lk. Kol. 9′			<del_in/>	[														{'lg': 'Hit'}
25	KUB 60.160		523	lk. Kol. 9′			"<space c=""72""/>"	************************************************************************														{'lg': 'Hit'}
26	KUB 60.160		523	lk. Kol. 9′			<del_fin/>x-ḫa	]x-ḫa													DEL	{'lg': 'Hit'}
27	KUB 60.160		523	lk. Kol. 9′	panzi	pa-	pa-<laes_in/>an<laes_fin/>-<ras_in/>zi<ras_fin/>	pa-⸢an⸣-zi								<ras_in/>zi<ras_fin/>					1	{'lg': 'Hit', 'mrp1': 'pai-/pā-@gehen@3PL.PRS@I.11@'}
28	KUB 60.160		523	lk. Kol. 10′			<del_in/>	[														{'lg': 'Hit'}
29	KUB 60.160		523	lk. Kol. 10′			"<space c=""56""/>"	********************************************************														{'lg': 'Hit'}
30	KUB 60.160		523	lk. Kol. 10′			<del_fin/>	]														{'lg': 'Hit'}
31	KUB 60.160		523	lk. Kol. 10′	IŠKUR		<d><laes_in/>D</d><sGr>IŠKUR<laes_fin/></sGr>	~⸢D~IŠKUR⸣													1sg 	{'lg': 'Hit', 'mrp1': 'IŠKUR=@Wettergott@{ a → DN.HURR.ABS} { b → DN.NOM.SG(UNM)} { c → DN.ACC.SG(UNM)} { d → DN.GEN.SG(UNM)} { e → DN.D/L.SG(UNM)} { f → DN.ABL(UNM)} { g → DN.INS(UNM)} { h → DN.VOC.SG(UNM)}@35.10.4@D'}
32	KUB 60.160		523	lk. Kol. 10′	SAG.DU-ŠU-NU		<sGr>SAG.DU</sGr><d>ḪI.A</d><aGr>-<ras_in/>ŠU-NU<ras_fin/></aGr>	SAG.DU~ḪI.A~-#ŠU-NU#								<ras_in/>ŠU-NU<ras_fin/>					1pl 	{'lg': 'Hit', 'mrp1': 'SAG.DU-ŠU-NU@Kopf@{a → NOM.SG(UNM)_DEM2/3.GEN.PL} {b → ACC.SG(UNM)_DEM2/3.GEN.PL} {c → NOM.PL(UNM)_DEM2/3.GEN.PL} {d → ACC.PL(UNM)_DEM2/3.GEN.PL} {e → GEN.SG(UNM)_DEM2/3.GEN.PL} {f → GEN.PL(UNM)_DEM2/3.GEN.PL} {g → D/L.SG(UNM)_DEM2/3.GEN.PL} {h → D/L.PL(UNM)_DEM2/3.GEN.PL} {i → ALL(UNM)_DEM2/3.GEN.PL} {j → ABL(UNM)_DEM2/3.GEN.PL} {k → INS(UNM)_DEM2/3.GEN.PL}@@'}
33	KUB 60.160		523	lk. Kol. 11′			<del_in/>	[														{'lg': 'Hit'}
34	KUB 60.160		523	lk. Kol. 11′			"<space c=""56""/>"	********************************************************														{'lg': 'Hit'}
35	KUB 60.160		523	lk. Kol. 11′			<del_fin/>	]														{'lg': 'Hit'}
36	KUB 60.160		523	lk. Kol. 11′	LÚ˽IŠKURaš		<sGr>LÚ</sGr>˽<d>D</d><sGr>IŠKUR</sGr>-aš	LÚ˽~D~IŠKUR-aš													1a 	{'lg': 'Hit', 'mrp1': 'LÚ˽°D°IŠKUR=@Wettergott-Mann@{ a → NOM.SG.C} { b → GEN.SG} { c → GEN.PL} { d → D/L.PL}@29.1.1@', 'mrp2': 'LÚ˽°D°IŠKUR=@Wettergott-Mann@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@'}
37	KUB 60.160		523	lk. Kol. 12′			<del_in/>	[														{'lg': 'Hit'}
38	KUB 60.160		523	lk. Kol. 12′			"<space c=""46""/>"	**********************************************														{'lg': 'Hit'}
39	KUB 60.160		523	lk. Kol. 12′	~maš	-m	"-m<del_fin/>a<corr c=""?""/>-aš"	-m]a-aš					"m]a<corr c=""?""/>"								DEL	{'lg': 'Hit'}
40	KUB 60.160		523	lk. Kol. 12′	akuanna	a-ku-wa-an-na	a-ku-wa-an-na	a-ku-wa-an-na													1	{'lg': 'Hit', 'mrp1': 'eku-/aku-@trinken@INF@I.2.2@', 'mrp2': 'eku-/aku-@trinken@INF@I.2.2 += ma@CNJctr@@', 'mrp3': 'ak=u-@Stein@GEN.PL@3.1.1@NA₄ += ya@CNJadd@', 'mrp4': 'akuw=ant-@steinig@{ a → NOM.SG.N} { b → ACC.SG.N}@13.2@NA₄ += ya@CNJadd@', 'mrp5': 'eku-/aku-@trinken@{ a → PTCP.NOM.SG.N} { b → PTCP.ACC.SG.N} { c → PTCP.INDCL}@I.2.2@+= ya@CNJadd@'}
41	KUB 60.160		523	lk. Kol. 13′			<del_in/>	[														{'lg': 'Hit'}
42	KUB 60.160		523	lk. Kol. 13′			"<space c=""46""/>"	**********************************************														{'lg': 'Hit'}
43	KUB 60.160		523	lk. Kol. 13′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
44	KUB 60.160		523	lk. Kol. 13′	appai	ap-pa-a-i	ap-pa-a-i	ap-pa-a-i													1	{'lg': 'Hit', 'mrp1': 'app=a-@fertig sein@3SG.PRS@II.7.1@'}
45	KUB 60.160		523	lk. Kol. 14′			<del_in/>	[														{'lg': 'Hit'}
46	KUB 60.160		523	lk. Kol. 14′			"<space c=""48""/>"	************************************************														{'lg': 'Hit'}
47	KUB 60.160		523	lk. Kol. 14′	uanzi		<del_fin/><laes_in/>ú<laes_fin/>-wa-an-zi	]⸢ú⸣-wa-an-zi													3	{'lg': 'Hit', 'mrp1': 'au(š)-/u(wa)-@sehen@3PL.PRS@II.10@', 'mrp2': 'u=@trinken@HITT.INF@V.9@', 'mrp3': 'wē-/uwa-@kommen@3PL.PRS@I.12@'}
48	KUB 60.160		523	lk. Kol. 15′			<del_in/>	[														{'lg': 'Hit'}
49	KUB 60.160		523	lk. Kol. 15′			"<space c=""50""/>"	**************************************************														{'lg': 'Hit'}
50	KUB 60.160		523	lk. Kol. 15′			<del_fin/>	]														{'lg': 'Hit'}
51	KUB 60.160		523	lk. Kol. 15′	ienzi	i-e-en-zi	i-e-en-zi	i-e-en-zi													2	{'lg': 'Hit', 'mrp1': 'iškarrann=iye/a-@durchbohren@3PL.PRS@I.7@', 'mrp2': 'iye/a-@machen@3PL.PRS@I.7.1@'}
52	KUB 60.160		523	r. Kol. 1′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
53	KUB 60.160		523	r. Kol. 2′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
54	KUB 60.160		523	r. Kol. 2′	GU₄		<sGr>GU₄</sGr>	GU₄													1a 1b 	{'lg': 'Hit', 'mrp1': 'GU₄=u-@Rind@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.3.1.1.3@'}
55	KUB 60.160		523	r. Kol. 2′	10		<num/>10	10			<num/>10										3	{'lg': 'Hit', 'mrp1': '10=@Wettergott@{ a → DN.HURR.ABS} { b → DN.NOM.SG(UNM)} { c → DN.ACC.SG(UNM)} { d → DN.GEN.SG(UNM)} { e → DN.D/L.SG(UNM)} { f → DN.ABL(UNM)} { g → DN.INS(UNM)} { h → DN.VOC.SG(UNM)}@35.10.1@D', 'mrp2': '10=@Tarḫuntašša@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)}@39.1@URU.D', 'mrp3': '10@zehn@@QUANcar@'}
56	KUB 60.160		523	r. Kol. 2′	UDU		<sGr>UDU</sGr><d>ḪI.A</d>	UDU~ḪI.A~													1a 1b 	{'lg': 'Hit', 'mrp1': 'UDU=@Schaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ABL(UNM)} { j → INS(UNM)} { k → VOC.SG(UNM)} { l → VOC.PL(UNM)}@28.3.1.1.2@(UZU)'}
57	KUB 60.160		523	r. Kol. 2′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
58	KUB 60.160		523	r. Kol. 3′	tan	ta-a-an	ta-a-an	ta-a-an													2	{'lg': 'Hit', 'mrp1': 'ta=an@@CONNt=PPRO.3SG.C.ACC@@', 'mrp2': 'dan@zum zweiten Mal@@ADV@', 'mrp3': 'dā-/d-@nehmen@{ a → PTCP.NOM.SG.N} { b → PTCP.ACC.SG.N} { c → PTCP.INDCL}@II.2@'}
59	KUB 60.160		523	r. Kol. 3′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
60	KUB 60.160		523	r. Kol. 3′	LI		<aGr>LI</aGr>	#LI#													1	{'lg': 'Hit', 'mrp1': 'LĪM@tausend@QUANcar@@', 'mrp2': 'LI=@Wacholder@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@ŠIM'}
61	KUB 60.160		523	r. Kol. 3′			<del_in/>	[														{'lg': 'Hit'}
62	KUB 60.160		523	r. Kol. 4′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
63	KUB 60.160		523	r. Kol. 4′	taḫaši~		<d>DUG</d>ta-a-ḫa-š<del_in/>i-	~DUG~ta-a-ḫa-š[i-													DEL	{'lg': 'Hit'}
64	KUB 60.160		523	r. Kol. 5′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
65	KUB 60.160		523	r. Kol. 5′	taḫaši~		<d>DUG</d>ta-a-ḫa-š<del_in/>i-	~DUG~ta-a-ḫa-š[i-													DEL	{'lg': 'Hit'}
66	KUB 60.160		523	r. Kol. 6′	AGRIG		<d>LÚ</d><sGr>AGRIG</sGr>	~LÚ~AGRIG													1a 	{'lg': 'Hit', 'mrp1': 'AGRIG=a-@Verwalter@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@LÚ'}
67	KUB 60.160		523	r. Kol. 6′			<d>URU</d>x<del_in/>	~URU~x[													DEL	{'lg': 'Hit'}
68	KUB 60.160		523	r. Kol. 7′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
69	KUB 60.160		523	r. Kol. 7′	GU₄		<sGr>GU₄</sGr>	GU₄													1a 1b 	{'lg': 'Hit', 'mrp1': 'GU₄=u-@Rind@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.3.1.1.3@'}
70	KUB 60.160		523	r. Kol. 7′	10		<num/>10	10			<num/>10										3	{'lg': 'Hit', 'mrp1': '10=@Wettergott@{ a → DN.HURR.ABS} { b → DN.NOM.SG(UNM)} { c → DN.ACC.SG(UNM)} { d → DN.GEN.SG(UNM)} { e → DN.D/L.SG(UNM)} { f → DN.ABL(UNM)} { g → DN.INS(UNM)} { h → DN.VOC.SG(UNM)}@35.10.1@D', 'mrp2': '10=@Tarḫuntašša@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)}@39.1@URU.D', 'mrp3': '10@zehn@@QUANcar@'}
